name,family,mode,compiler,precision,precision_group,core,variant,lmul,threads,x100_threads,a100_threads,a100_share,matrix_order,iterations,tile_size,status,mflops,avg_time_s,elapsed_s,instructions,l1_loads,l1_load_misses,command,file
gemm_rvv_8_x100_clang_double_t8_n2000,rvv,rvv,clang,double,fp64,x100,rvv_m8,8,8,,,,2000,10,16,valid,6546.772369,2.443952,26.919967203,48387904531,96265823123,71844682,./build/x100/clang/double/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_x100_clang_double_t8_n2000.txt
gemm_rvv_a100_clang_double_t8_n2000,rvv,rvv,clang,double,fp64,a100,rvv_m1,1,8,,,,2000,10,16,valid,4761.015602,3.360628,36.965754387,63413473212,23073924472,22003698172,/home/lin32/bin/ai ./build/a100/clang/double/gemm_rvv 8 10 2000 16,results/gemm_rvv_a100_clang_double_t8_n2000.txt
gemm_rvv_x100_clang_double_t8_n2000,rvv,rvv,clang,double,fp64,x100,rvv_m1,1,8,,,,2000,10,16,valid,6411.467287,2.495529,27.515553177,264901315049,97688936438,95293674,./build/x100/clang/double/gemm_rvv 8 10 2000 16,results/gemm_rvv_x100_clang_double_t8_n2000.txt
gemm_rvv_1_a100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,a100,rvv_m1,1,8,,,,2000,10,16,valid,7970.476125,2.007408,22.112608549,32618887975,11835341699,11001914964,/home/lin32/bin/ai ./build/a100/clang/float/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_a100_clang_float_t8_n2000.txt
gemm_rvv_1_x100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,x100,rvv_m1,1,8,,,,2000,10,16,valid,14106.390639,1.134238,12.607995621,136036839929,50289074459,28502180,./build/x100/clang/float/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_x100_clang_float_t8_n2000.txt
gemm_rvv_2_a100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,a100,rvv_m2,2,8,,,,2000,10,16,valid,8039.804595,1.990098,21.976635046,17545225057,11986517919,11001710859,/home/lin32/bin/ai ./build/a100/clang/float/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_a100_clang_float_t8_n2000.txt
gemm_rvv_2_x100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,x100,rvv_m2,2,8,,,,2000,10,16,valid,15797.253148,1.012834,11.267946906,73861043983,49560740997,156710888,./build/x100/clang/float/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_x100_clang_float_t8_n2000.txt
gemm_rvv_4_a100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,a100,rvv_m4,4,8,,,,2000,10,16,valid,12336.754048,1.296938,14.327868715,11736802829,12780829076,11001459684,/home/lin32/bin/ai ./build/a100/clang/float/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_a100_clang_float_t8_n2000.txt
gemm_rvv_4_x100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,x100,rvv_m4,4,8,,,,2000,10,16,valid,14090.905073,1.135484,12.524328742,43307511540,49649623530,28880561,./build/x100/clang/float/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_x100_clang_float_t8_n2000.txt
gemm_rvv_8_a100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,a100,rvv_m8,8,8,,,,2000,10,16,valid,14280.823149,1.120384,12.403084677,9646087886,13518728696,11001598018,/home/lin32/bin/ai ./build/a100/clang/float/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_a100_clang_float_t8_n2000.txt
gemm_rvv_8_x100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,x100,rvv_m8,8,8,,,,2000,10,16,valid,14493.743396,1.103925,12.150151768,26117407678,49452517162,13318463,./build/x100/clang/float/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_x100_clang_float_t8_n2000.txt
gemm_rvv_a100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,a100,rvv_m1,1,8,,,,2000,10,16,valid,7838.022577,2.041331,22.522473794,32692620092,11867915805,11001740223,/home/lin32/bin/ai ./build/a100/clang/float/gemm_rvv 8 10 2000 16,results/gemm_rvv_a100_clang_float_t8_n2000.txt
gemm_rvv_x100_clang_float_t8_n2000,rvv,rvv,clang,float,fp32,x100,rvv_m1,1,8,,,,2000,10,16,valid,14056.292982,1.138280,12.544629778,134884271775,49816026777,28118058,./build/x100/clang/float/gemm_rvv 8 10 2000 16,results/gemm_rvv_x100_clang_float_t8_n2000.txt
gemm_rvv_1_a100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,a100,rvv_m1,1,8,,,,2000,10,16,valid,4704.020521,3.401346,37.501335076,79681248015,23056582168,22003062829,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_a100_gcc_double_t8_n2000.txt
gemm_rvv_1_x100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,x100,rvv_m1,1,8,,,,2000,10,16,valid,6435.705542,2.486130,27.633270386,331310474697,97872081252,91525489,./build/x100/gcc/double/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_x100_gcc_double_t8_n2000.txt
gemm_rvv_2_a100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,a100,rvv_m2,2,8,,,,2000,10,16,valid,4779.077135,3.347927,36.881442295,40859553770,22971535793,22003036363,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_a100_gcc_double_t8_n2000.txt
gemm_rvv_2_x100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,x100,rvv_m2,2,8,,,,2000,10,16,valid,6659.736890,2.402497,26.434134709,177078764064,97850091682,537571595,./build/x100/gcc/double/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_x100_gcc_double_t8_n2000.txt
gemm_rvv_4_a100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,a100,rvv_m4,4,8,,,,2000,10,16,valid,6377.580764,2.508788,27.742616722,23475620652,24030150852,22002781331,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_a100_gcc_double_t8_n2000.txt
gemm_rvv_4_x100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,x100,rvv_m4,4,8,,,,2000,10,16,valid,6564.041184,2.437523,26.847115858,96555544268,96245314240,118340445,./build/x100/gcc/double/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_x100_gcc_double_t8_n2000.txt
gemm_rvv_8_a100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,a100,rvv_m8,8,8,,,,2000,10,16,valid,8474.675426,1.887978,20.878880466,21618702481,27314784371,22002571440,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_a100_gcc_double_t8_n2000.txt
gemm_rvv_8_x100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,x100,rvv_m8,8,8,,,,2000,10,16,valid,6521.204706,2.453534,27.055827891,54954916493,95477060407,70770073,./build/x100/gcc/double/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_x100_gcc_double_t8_n2000.txt
gemm_rvv_a100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,a100,rvv_m1,1,8,,,,2000,10,16,valid,4687.306292,3.413474,37.587465843,79951700685,23167991497,22003048592,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv 8 10 2000 16,results/gemm_rvv_a100_gcc_double_t8_n2000.txt
gemm_rvv_x100_gcc_double_t8_n2000,rvv,rvv,gcc,double,fp64,x100,rvv_m1,1,8,,,,2000,10,16,valid,6377.793021,2.508705,27.648835111,328500028121,96790165548,91677128,./build/x100/gcc/double/gemm_rvv 8 10 2000 16,results/gemm_rvv_x100_gcc_double_t8_n2000.txt
gemm_rvv_1_a100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,a100,rvv_m1,1,8,,,,2000,10,16,valid,8009.934253,1.997520,22.043305926,40400516997,11696084155,11001539979,/home/lin32/bin/ai ./build/a100/gcc/float/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_a100_gcc_float_t8_n2000.txt
gemm_rvv_1_x100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,x100,rvv_m1,1,8,,,,2000,10,16,valid,13959.760180,1.146151,12.651335658,169673054692,50586392310,27249432,./build/x100/gcc/float/gemm_rvv_1 8 10 2000 16,results/gemm_rvv_1_x100_gcc_float_t8_n2000.txt
gemm_rvv_2_a100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,a100,rvv_m2,2,8,,,,2000,10,16,valid,7981.544634,2.004625,22.109427179,20976962389,11735993076,11001509032,/home/lin32/bin/ai ./build/a100/gcc/float/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_a100_gcc_float_t8_n2000.txt
gemm_rvv_2_x100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,x100,rvv_m2,2,8,,,,2000,10,16,valid,15493.014370,1.032723,11.362209326,89115118704,49089157662,184792873,./build/x100/gcc/float/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_x100_gcc_float_t8_n2000.txt
gemm_rvv_4_a100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,a100,rvv_m4,4,8,,,,2000,10,16,valid,12547.220725,1.275183,14.080787445,13464417455,12700576100,11001318006,/home/lin32/bin/ai ./build/a100/gcc/float/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_a100_gcc_float_t8_n2000.txt
gemm_rvv_4_x100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,x100,rvv_m4,4,8,,,,2000,10,16,valid,14308.394466,1.118225,12.349114983,51544254697,49670840050,29989970,./build/x100/gcc/float/gemm_rvv_4 8 10 2000 16,results/gemm_rvv_4_x100_gcc_float_t8_n2000.txt
gemm_rvv_8_a100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,a100,rvv_m8,8,8,,,,2000,10,16,valid,14443.581053,1.107759,12.228222564,10873391609,13672413536,11001309778,/home/lin32/bin/ai ./build/a100/gcc/float/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_a100_gcc_float_t8_n2000.txt
gemm_rvv_8_x100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,x100,rvv_m8,8,8,,,,2000,10,16,valid,14540.967828,1.100339,12.173305636,31614297580,50088704707,13249010,./build/x100/gcc/float/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_x100_gcc_float_t8_n2000.txt
gemm_rvv_a100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,a100,rvv_m1,1,8,,,,2000,10,16,valid,7795.839820,2.052377,22.637975952,40852022830,11881884389,11001549843,/home/lin32/bin/ai ./build/a100/gcc/float/gemm_rvv 8 10 2000 16,results/gemm_rvv_a100_gcc_float_t8_n2000.txt
gemm_rvv_x100_gcc_float_t8_n2000,rvv,rvv,gcc,float,fp32,x100,rvv_m1,1,8,,,,2000,10,16,valid,14035.863441,1.139937,12.544325651,166984486048,49516390686,27176271,./build/x100/gcc/float/gemm_rvv 8 10 2000 16,results/gemm_rvv_x100_gcc_float_t8_n2000.txt
